0.00000,29.00000
0.00010,23.00000
0.00020,19.00000
0.00030,21.00000
0.00040,24.00000
0.00050,17.00000
0.00060,22.00000
0.00070,25.00000
0.00080,15.00000
0.00090,20.00000
0.00100,16.00000
0.00110,25.00000
0.00120,27.00000
0.00130,11.00000
0.00140,31.00000
0.00150,30.00000
0.00160,28.00000
0.00170,28.00000
0.00180,25.00000
0.00190,17.00000
0.00200,21.00000
0.00210,17.00000
0.00220,13.00000
0.00230,25.00000
0.00240,19.00000
0.00250,26.00000
0.00260,9.00000
0.00270,18.00000
0.00280,19.00000
0.00290,17.00000
0.00300,19.00000
0.00310,28.00000
0.00320,15.00000
0.00330,19.00000
0.00340,12.00000
0.00350,12.00000
0.00360,16.00000
0.00370,22.00000
0.00380,24.00000
0.00390,14.00000
0.00400,17.00000
0.00410,22.00000
0.00420,23.00000
0.00430,27.00000
0.00440,27.00000
0.00450,23.00000
0.00460,13.00000
0.00470,18.00000
0.00480,20.00000
0.00490,34.00000
0.00500,21.00000
0.00510,15.00000
0.00520,26.00000
0.00530,29.00000
0.00540,18.00000
0.00550,13.00000
0.00560,23.00000
0.00570,19.00000
0.00580,19.00000
0.00590,20.00000
0.00600,18.00000
0.00610,21.00000
0.00620,25.00000
0.00630,26.00000
0.00640,24.00000
0.00650,31.00000
0.00660,31.00000
0.00670,30.00000
0.00680,20.00000
0.00690,17.00000
0.00700,16.00000
0.00710,18.00000
0.00720,19.00000
0.00730,23.00000
0.00740,22.00000
0.00750,20.00000
0.00760,23.00000
0.00770,22.00000
0.00780,15.00000
0.00790,14.00000
0.00800,19.00000
0.00810,17.00000
0.00820,28.00000
0.00830,21.00000
0.00840,19.00000
0.00850,16.00000
0.00860,14.00000
0.00870,23.00000
0.00880,21.00000
0.00890,15.00000
0.00900,25.00000
0.00910,20.00000
0.00920,11.00000
0.00930,22.00000
0.00940,20.00000
0.00950,17.00000
0.00960,24.00000
0.00970,11.00000
0.00980,29.00000
0.00990,17.00000
0.01000,27.00000
0.01010,19.00000
0.01020,20.00000
0.01030,18.00000
0.01040,22.00000
0.01050,12.00000
0.01060,12.00000
0.01070,18.00000
0.01080,14.00000
0.01090,16.00000
0.01100,23.00000
