sv_0,sv_1,sv_2,sv_3,sv_4,sv_5,sv_6,sv_7,sv_8,sv_9,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,entanglement_class
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067809202942,-1.3721129822637652e-05,-1.3721129822637654e-05,2.662531440649532e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067809456317,-1.3051942424921055e-05,-1.3051942424921055e-05,2.409158074196891e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067809685576,-1.2415391681675367e-05,-1.2415391681675367e-05,2.1798963714967966e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067809893021,-1.1809885884484257e-05,-1.1809885884484259e-05,1.9724518043711227e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810080724,-1.1233910953466162e-05,-1.1233910953466164e-05,1.784748197867534e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810250566,-1.0686026651286212e-05,-1.0686026651286212e-05,1.6149069512027888e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810404246,-1.0164862981812746e-05,-1.0164862981812746e-05,1.4612282360946579e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810543299,-9.669116764413415e-06,-9.669116764413417e-06,1.3221739843091283e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810669123,-9.19754837532502e-06,-9.19754837532502e-06,1.1963524941565911e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810782969,-8.748978647948321e-06,-8.748978647948321e-06,1.082504501873529e-10,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810885983,-8.322285924317532e-06,-8.322285924317532e-06,9.794905784875452e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067810979195,-7.916403250371144e-06,-7.916403250371144e-06,8.862797260292205e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811063536,-7.53031570801103e-06,-7.530315708011029e-06,8.019390589578964e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811139851,-7.163057877278679e-06,-7.163057877278679e-06,7.256244675296516e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811208902,-6.8137114223023685e-06,-6.8137114223023685e-06,6.565721696632471e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811271383,-6.481402794979255e-06,-6.481402794979255e-06,5.940910667523597e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811327918,-6.165301050650088e-06,-6.165301050650088e-06,5.37555826918435e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811379075,-5.864615770304741e-06,-5.864615770304741e-06,4.8640062647906136e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781142536,-5.578595084123054e-06,-5.578595084123054e-06,4.4011348699438795e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811467242,-5.306523791408596e-06,-5.306523791408597e-06,3.9823115121480436e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811505141,-5.0477215722144695e-06,-5.0477215722144695e-06,3.603344466466908e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811539431,-4.801541286189057e-06,-4.801541286189057e-06,3.2604409033320866e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811570457,-4.567367354388052e-06,-4.567367354388052e-06,2.9501689286298326e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811598533,-4.344614220006525e-06,-4.344614220006525e-06,2.6694232361513365e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811623934,-4.132724884181846e-06,-4.132724884181845e-06,2.415394028644367e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781164692,-3.931169513206464e-06,-3.931169513206464e-06,2.1855388964180414e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811667717,-3.739444113667639e-06,-3.7394441136676394e-06,1.9775573720520647e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811686538,-3.5570692722013822e-06,-3.5570692722013822e-06,1.7893679065455652e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811703564,-3.383588956709372e-06,-3.3835889567093726e-06,1.6190870364751035e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811718972,-3.218569376041131e-06,-3.218569376041131e-06,1.4650105336596233e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811732914,-3.0615978952902436e-06,-3.0615978952902436e-06,1.325596348672055e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811745528,-2.912282003992137e-06,-2.912282003992137e-06,1.1994491774903208e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811756944,-2.7702483346434604e-06,-2.7702483346434604e-06,1.0853064968256956e-11,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811767271,-2.6351417290888873e-06,-2.6351417290888873e-06,9.820259283654167e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811776617,-2.5066243504406933e-06,-2.5066243504406933e-06,8.885738054665287e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811785072,-2.384374838310601e-06,-2.384374838310601e-06,8.040148278727198e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811792724,-2.268087505241405e-06,-2.2680875052414055e-06,7.275027009149796e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811799647,-2.1574715723290968e-06,-2.1574715723290968e-06,6.582716655100962e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811805911,-2.0522504421241685e-06,-2.052250442124169e-06,5.956288341863877e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781181158,-1.9521610069938897e-06,-1.9521610069938897e-06,5.389472564329787e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811816707,-1.8569529912162041e-06,-1.8569529912162043e-06,4.876596439683801e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811821348,-1.7663883251600507e-06,-1.7663883251600507e-06,4.412526931286852e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811825549,-1.680240549987273e-06,-1.6802405499872733e-06,3.992619475519727e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811829346,-1.5982942513875877e-06,-1.5982942513875877e-06,3.6126714974293632e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811832785,-1.5203445209305834e-06,-1.5203445209305834e-06,3.2688803499460853e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811835896,-1.4461964436879296e-06,-1.4461964436879296e-06,2.9578052557136947e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811838712,-1.375664610844524e-06,-1.375664610844524e-06,2.676332870633177e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811841258,-1.3085726560798699e-06,-1.3085726560798699e-06,2.421646124468488e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811843563,-1.2447528145604297e-06,-1.2447528145604295e-06,2.1911960266608594e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811845648,-1.1840455034401353e-06,-1.184045503440135e-06,1.9826761551744626e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811847536,-1.1262989228201674e-06,-1.1262989228201674e-06,1.7939995730495218e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811849241,-1.0713686761701324e-06,-1.0713686761701326e-06,1.623277941635747e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811850786,-1.0191174092615175e-06,-1.0191174092615175e-06,1.4688026214644136e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811852183,-9.694144667105886e-07,-9.694144667105886e-07,1.3290275716103116e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811853449,-9.221355652718617e-07,-9.221355652718617e-07,1.2025538763944744e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811854592,-8.77162483065264e-07,-8.77162483065264e-07,1.0881157445659094e-12,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811855629,-8.343827639598504e-07,-8.343827639598503e-07,9.845678408372952e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811856566,-7.936894363748956e-07,-7.936894363748956e-07,8.908738229844565e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811857414,-7.54980745795234e-07,-7.54980745795234e-07,8.060959697850817e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781185818,-7.181599003319588e-07,-7.181599003319588e-07,7.293857959895254e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811858873,-6.831348286922922e-07,-6.831348286922923e-07,6.599755603952642e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811859502,-6.498179499533925e-07,-6.498179499533925e-07,5.971705820348877e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781186007,-6.181259545644238e-07,-6.181259545644238e-07,5.403422875754781e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811860585,-5.879795960292934e-07,-5.879795960292934e-07,4.889219203454407e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811861049,-5.59303492749125e-07,-5.59303492749125e-07,4.42394848026551e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811861471,-5.320259395290049e-07,-5.320259395290048e-07,4.0029541204075446e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811861853,-5.060787282776412e-07,-5.060787282776412e-07,3.622022670825976e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811862197,-4.813969774516053e-07,-4.813969774516053e-07,3.277341641537883e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811862508,-4.5791896981768424e-07,-4.579189698176843e-07,2.9654613489508776e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811862792,-4.3558599812764404e-07,-4.3558599812764404e-07,2.6832603902701415e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811863045,-4.143422183195351e-07,-4.143422183195351e-07,2.427914403450193e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811863279,-3.941345098784475e-07,-3.941345098784475e-07,2.1968678000301945e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811863487,-3.749123430075518e-07,-3.749123430075518e-07,1.9878081879456567e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811863676,-3.566276522772929e-07,-3.566276522772929e-07,1.7986432283314912e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811863847,-3.39234716436774e-07,-3.39234716436774e-07,1.6274796946913275e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864002,-3.2269004408681875e-07,-3.2269004408681875e-07,1.4726045248504504e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864142,-3.06952264928818e-07,-3.0695226492881793e-07,1.3324676760537551e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864269,-2.9198202631743263e-07,-2.919820263174327e-07,1.2056666116168538e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864384,-2.777418948584863e-07,-2.777418948584863e-07,1.0909322638675601e-13,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864487,-2.641962628059775e-07,-2.6419626280597746e-07,9.871163328900459e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864582,-2.513112590241709e-07,-2.513112590241709e-07,8.931797939533528e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864666,-2.390546642921136e-07,-2.390546642921136e-07,8.081824986026435e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864742,-2.2739583073879968e-07,-2.2739583073879974e-07,7.312737653374658e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864813,-2.1630560520753152e-07,-2.163056052075315e-07,6.61683865705388e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864875,-2.0575625635783964e-07,-2.057562563578396e-07,5.987163206009151e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864933,-1.957214053226898e-07,-1.9572140532268982e-07,5.41740929668521e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811864984,-1.8617595974757407e-07,-1.8617595974757407e-07,4.9018746404566584e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781186503,-1.7709605104655345e-07,-1.7709605104655345e-07,4.4353995932067447e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865073,-1.684589747183628e-07,-1.684589747183628e-07,4.0133155158749455e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781186511,-1.6024313357332888e-07,-1.6024313357332888e-07,3.6313980491479354e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865146,-1.5242798372914895e-07,-1.5242798372914895e-07,3.285824834651834e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865177,-1.4499398324048303e-07,-1.44993983240483e-07,2.973137259504805e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865204,-1.37922543233911e-07,-1.37922543233911e-07,2.690205841356833e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781186523,-1.3119598142606841e-07,-1.3119598142606841e-07,2.4341989074785783e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865253,-1.2479747790872552e-07,-1.2479747790872552e-07,2.202554254428867e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865275,-1.1871103309025766e-07,-1.1871103309025766e-07,1.9929535046615317e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865295,-1.1292142768833128e-07,-1.1292142768833126e-07,1.8032989034236603e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707106781186531,-1.074141846737704e-07,-1.074141846737704e-07,1.63169232372094e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865328,-1.0217553307044426e-07,-1.0217553307044425e-07,1.4764162692247536e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865341,-9.719237352065239e-08,-9.719237352065239e-08,1.3359166849916082e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865355,-9.245224552990862e-08,-9.245224552990862e-08,1.2087874039589633e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865366,-8.794329630921385e-08,-8.794329630921385e-08,1.0937560735526213e-14,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865375,-8.365425113690926e-08,-8.365425113690927e-08,9.896714215545016e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865386,-7.957438516600054e-08,-7.957438516600054e-08,8.954917337833549e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865392,-7.569349660645283e-08,-7.569349660645284e-08,8.102744282690746e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865401,-7.200188121540286e-08,-7.200188121540286e-08,7.331666215755515e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865408,-6.849030803149642e-08,-6.849030803149642e-08,6.633965928565687e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865415,-6.51499962926772e-08,-6.51499962926772e-08,6.0026606021419375e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865419,-6.197259347970695e-08,-6.197259347970696e-08,5.431431920588281e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865424,-5.895015443051832e-08,-5.895015443051832e-08,4.9145628352631855e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865428,-5.607512147317014e-08,-5.607512147317015e-08,4.44688034663502e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865435,-5.3340305527731246e-08,-5.3340305527731246e-08,4.023703731164078e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865439,-5.0738868129836214e-08,-5.073886812983621e-08,3.640797695048183e-15,A-B-CD
0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865441,-4.826430433096169e-08,-4.826430433096169e-08,3.2943299859786656e-15,A-B-CD
